id,title,category,subcategory,original_length,reference_summary,reference_length,latency,success,error
8e8a158b26a2fcab809dabe9caa61fbf,Dezembro: Momento de refletir e cuidar da segurança viária,Segurança Pública,,2391,"O Departamento Nacional de Infraestrutura de Transportes (DNIT) alerta sobre o aumento do tráfego nas rodovias durante o mês de dezembro, devido às festas de fim de ano, férias escolares e viagens familiares. Isso exige atenção redobrada de todos os usuários das vias, com ações de manutenção, fiscalização e campanhas educativas para promover a segurança viária. O Programa Rodovida reforça a atuação integrada de entidades do Sistema Nacional de Trânsito, priorizando a educação, a fiscalização e a engenharia. O DNIT enfatiza a importância de planejamento, responsabilidade e cautela ao volante, visando preservar vidas durante esse período de maior movimentação nas estradas.",679,2.3769702911376953,True,
48d8cf14004253760daf32c35d1e2efb,CGU e parceiros lançam Painel Radar LAI com panorama inédito sobre acesso à informação no Brasil,Políticas Públicas e Governança,Transparência e Prestação de Contas,2049,"A Controladoria-Geral da União (CGU) e parceiros lançaram o Painel Radar LAI, uma plataforma interativa que reúne e sistematiza estudos acadêmicos e técnicos sobre a implementação da Lei de Acesso à Informação (LAI) no Brasil. O painel oferece um panorama inédito da produção acadêmica e técnica sobre o tema, abordando desafios institucionais, boas práticas, qualidade das informações, acessibilidade, colaboração federativa e inclusão de grupos vulnerabilizados. A iniciativa visa fortalecer debates, práticas e pesquisas sobre transparência pública no país, contribuindo para o aprimoramento da política de acesso à informação.",630,2.2404088973999023,True,
6c6d7192077f4a107c0e715cd4c9c9fb,"Prazo para envio de documentação do Prêmio Minha Casa, Minha Vida termina em 17 de fevereiro",Habitação e Urbanismo,Programas Habitacionais,2696,"O Ministério das Cidades do Brasil lançou o Prêmio Minha Casa, Minha Vida, que reconhecerá contratados pelo programa entre 2023 e 2025 que se destacam pela qualidade, inovação e compromisso com a sustentabilidade. A comissão julgadora, composta por 14 especialistas em habitação de interesse social, realizou sua primeira reunião estratégica para garantir imparcialidade, transparência e rigor técnico no processo de avaliação, que levará em conta critérios como qualidade urbanística, projeto, inovação, soluções sustentáveis e financiamento para sustentabilidade.",565,2.1656653881073,True,
b3552a8bccd50e761a2e18dae0728e62,Senasp lança capacitação especializada em combate à violência sexual,Segurança Pública,Prevenção e Enfrentamento à Violência,3440,"O Ministério da Justiça e Segurança Pública (MJSP) lançou uma capacitação especializada em investigação de crimes de estupro, com o objetivo de padronizar protocolos, reduzir a revitimização e aumentar a responsabilização de agressores. O curso, voltado a agentes do Sistema Único de Segurança Pública (Susp), atualiza técnicas de investigação, enfatiza o atendimento humanizado e alinha a atuação das forças de segurança às diretrizes internacionais, em resposta ao recorde de casos de violência sexual no país.",512,1.9410626888275146,True,
0fe4795dce9ac38840c3f5b0182c2b1e,Cade aprova aumento da participação societária minoritária da United Airlines na Azul,Indústria e Comércio,Integridade Empresarial,3435,"O Tribunal do Cade aprovou, sem restrições, o aumento da participação minoritária da United Airlines na Azul, de 2,02% para aproximadamente 8%, como parte da recuperação judicial da Azul nos Estados Unidos. A análise considerou os compromissos assumidos pelas empresas e as medidas previstas para mitigar preocupações concorrenciais, incluindo diretrizes de governança, salvaguardas informacionais e a necessidade de aprovação prévia do Cade para futuras alterações na participação acionária.",492,2.4446895122528076,True,
fe26e02977dbb0afb3e3a89f65d0a6df,Equipes de saúde indígena e EpiSUS reforçam atendimento a crianças com suspeita de coqueluche no território Yanomami,Saúde,Campanhas de Saúde Pública,4298,"O Ministério da Saúde enviou uma equipe de saúde emergencial para a Terra Indígena Yanomami, em Roraima, após a confirmação de 8 casos de coqueluche na região, com 3 óbitos. A equipe, composta por médicos, enfermeiros e especialistas do EpiSUS, está realizando busca ativa por novos casos, coletando amostras e reforçando a vacinação das crianças. Além disso, o Distrito Sanitário Especial Indígena (DSEI) Yanomami vem aumentando significativamente o número de profissionais de saúde contratados, passando de 690 em 2023 para 1.855 atualmente, o que tem contribuído para a melhoria da cobertura assistencial e a rápida atuação em situações de emergência.",654,2.596010446548462,True,
530c91f6ed8ec127d9cf63c0c9cccfa4,BC mantém juros básicos em 15% ao ano pela quarta vez seguida,Economia e Finanças,Política Econômica,4130,"O Banco Central do Brasil manteve a taxa Selic em 15% ao ano, apesar da desaceleração da economia e do recuo da inflação. O Comitê de Política Monetária (Copom) enfatizou que a estratégia de manutenção dos juros por um período prolongado é adequada para assegurar a convergência da inflação à meta. O mercado projeta uma inflação de 4,4% em 2025, levemente acima do teto da meta, e um crescimento econômico de 2,25% para o mesmo ano.",433,3.1679646968841553,True,
em-porto-velho-ro-ministerio-das-mulheres-inaugura-seis-cuidotecas-em-parceria-com-o-ifro_1b8068,"Em Porto Velho (RO), Ministério das Mulheres inaugura seis Cuidotecas em parceria com o IFRO",Desenvolvimento Social,Programas Sociais,3363,"O Ministério das Mulheres inaugurou seis Cuidotecas em parceria com o Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO), beneficiando estudantes e servidoras com crianças de 3 a 12 anos durante o período noturno. Além disso, o Ministério anunciou a abertura de 80 vagas em cursos de astronomia, computação, tecnologias e robótica educacional, com bolsas mensais de R$ 300, para meninas e mulheres de 15 a 29 anos inscritas no Cadastro Único para Programas Sociais do Governo Federal.",504,2.054786205291748,True,
875368df7d37de7f24ac1b175800e961,Cade abre seleção de estágio para atuação na Procuradoria,Políticas Públicas e Governança,Gestão Pública,1952,"O Conselho Administrativo de Defesa Econômica (Cade) está com uma vaga de estágio aberta para graduandos ou pós-graduandos em direito, com inscrições até 12 de março. O estagiário prestará apoio às atividades da Procuradoria Federal Especializada junto ao Cade, incluindo pesquisas jurídicas, elaboração de documentos e acompanhamento de processos. O programa de estágio ""Cade Ensina"" visa qualificar estudantes e disseminar a cultura da defesa da concorrência, com incentivo à candidatura de mulheres, negros e pessoas com deficiência.",536,2.254676342010498,True,
f21c106a1ffd4efbd36729b68bb7e97c,Governo do Brasil cria Sala de Monitoramento para acompanhar mercado de combustíveis em meio ao conflito no Oriente Médio,Economia e Finanças,Política Econômica,3586,"O Governo do Brasil, por meio do Ministério de Minas e Energia (MME), criou uma Sala de Monitoramento do Abastecimento para acompanhar diariamente as condições do mercado nacional e internacional de combustíveis, em resposta ao prolongamento do conflito no Oriente Médio. Paralelamente, a Secretaria Nacional do Consumidor (Senacon) solicitou ao Conselho Administrativo de Defesa Econômica (Cade) a investigação de possíveis aumentos injustificados nos preços dos combustíveis em alguns estados, a fim de preservar a segurança energética e a normalidade do fornecimento no país.",578,2.195158004760742,True,
227a2866258a4a9346c1bf0d9f9d6cf2,ANTT esclarece distorções sobre termo de autocomposição ferroviária e reafirma compromisso com transparência e governança,Infraestrutura e Transportes,Logística e Transporte,4654,"Resumo da notícia governamental brasileira em 2-3 frases concisas (100-150 palavras):

A Agência Nacional de Transportes Terrestres (ANTT) esclarece que a narrativa divulgada sobre um suposto ""orçamento paralelo"" relacionado ao contrato da Malha Sudeste é equivocada e tecnicamente imprecisa. O mecanismo analisado tratava exclusivamente de recursos privados vinculados ao contrato de concessão ferroviária, estruturados como instrumento de governança regulatória, e não constituem recursos públicos. Além disso, a solução consensual construída entre as partes foi aprovada pelo Tribunal de Contas da União, não havendo qualquer irregularidade reconhecida. A ANTT reafirma que todas as decisões regulatórias adotadas no caso foram conduzidas com base em análise técnica especializada, pareceres jurídicos institucionais e diálogo permanente com órgãos de controle, visando fortalecer a segurança jurídica do ambiente de concessões e garantir a continuidade de investimentos em infraestrutura ferroviária no país.",1012,3.0537197589874268,True,
657c80a90190a3b222f898f21df73273,FNDE participa da Mostra RAES sobre boas práticas em alimentação escolar na América Latina e no Caribe,Educação,Ensino Básico,1998,"O Fundo Nacional de Desenvolvimento da Educação (FNDE) do Brasil participa da Mostra RAES, um evento internacional que reúne países da América Latina e Caribe para compartilhar experiências e fortalecer políticas públicas de alimentação escolar. O FNDE apresentará um vídeo sobre o Programa Nacional de Alimentação Escolar (PNAE), destacando seu compromisso com a promoção da alimentação adequada e saudável nas escolas brasileiras. O evento visa promover o intercâmbio de boas práticas, desafios e soluções na implementação de programas de alimentação escolar na região.",571,1.944051742553711,True,
502792a68aee4c2b9c199841ae37752f,OGU realizará evento em celebração ao Dia da Ouvidoria,Políticas Públicas e Governança,Participação e Colaboração Social,2135,"A Controladoria-Geral da União (CGU) realizará, em 18 de março de 2026, o evento em celebração ao ""Dia da Ouvidoria"", com o tema ""Ouvidoria Pública: memória, reflexão e inspiração"". O encontro reunirá ouvidoras e ouvidores para discutir a trajetória histórica das ouvidorias no Brasil, refletir sobre os avanços alcançados e projetar o futuro do controle social e da cidadania no serviço público, com debates focados em dois eixos principais: ""Memória e Trajetórias"" e ""A Ouvidoria Pública que Queremos Construir"".",514,2.258309841156006,True,
0b1f6a92e02d50b55d7c4d6fbfa5d2b0,Bolsonaro pede autorização para receber assessor de Trump na prisão,Justiça e Direitos Humanos,Sistema Judiciário,1034,"O ex-presidente Jair Bolsonaro solicitou ao Supremo Tribunal Federal autorização para receber a visita de Darren Beattie, assessor do governo dos Estados Unidos, na prisão onde cumpre pena de 27 anos e três meses por sua participação na trama golpista. A defesa de Bolsonaro pediu que a visita seja realizada na próxima semana, quando o assessor estará em visita oficial ao Brasil, e também solicitou a entrada de um tradutor na prisão.",436,2.2694616317749023,True,
11508a41afbc5c8f04fa9c0ac7a1d9ec,AgSUS abre mil vagas para curso gratuito sobre Saúde Digital,Saúde,Sistema Único de Saúde (SUS),3773,"O Ministério da Saúde, em parceria com o Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo (HCFMUSP), está oferecendo 1.000 vagas para o Curso de Fundamentos de Saúde Digital na Atenção Primária à Saúde (APS). O objetivo é capacitar profissionais do Sistema Único de Saúde (SUS) no uso estratégico de ferramentas digitais no cuidado em saúde, com foco na implantação e qualificação de serviços de telessaúde, uso do Prontuário Eletrônico do Cidadão (PEC e-SUS APS) e integração com a Rede Nacional de Dados em Saúde (RNDS). As inscrições podem ser feitas até 15 de março de 2026 ou até o preenchimento total das vagas.",644,2.9146265983581543,True,
